,Unnamed: 0,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code,24-Hour Security,Air Conditioner,Badminton Court,Balcony,Basketball Court,Bath Tub,Bbq,Bus Stop,Business Centre,Cafe,Clubhouse,Garage,Garden,Gym,Jacuzzi,Jogging Track,Kitchen Cabinet,Nursery,Parking,Playground,Retail Stores,Salon,Sauna,Squash Court,Swimming Pool,Tennis Courts,Wading Pool
98,101,12.577639650232573,bandar sri damansara,selangor,3.0,freehold,unfurnished,6.7464121285733745,2.0,1.0,apartment,341.18,96666.66666666669,0.0035294117647058,20,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,102,13.180634172318978,shah alam,selangor,3.0,leasehold,fully furnished,6.984716320118266,4.0,2.0,apartment,491.2,176666.66666666666,0.0027803521779425,237,13,1,0,8,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
100,103,12.691583538230217,jalan kuching,kuala lumpur,3.0,freehold,partly furnished,7.135687347028144,2.0,1.0,apartment,258.96,108333.33333333331,0.0023904382470119,95,3,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
101,104,13.060490101343552,subang jaya,selangor,2.0,freehold,partly furnished,6.82001636467413,2.0,1.0,apartment,513.66,235000.0,0.0021857923497267,249,13,0,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
102,105,12.721888795877375,seri kembangan,selangor,3.0,freehold,partly furnished,6.827629234502852,2.0,1.0,apartment,363.34,111666.66666666669,0.0032537960954446,232,13,0,1,8,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
103,106,12.75130259456002,subang jaya,selangor,3.0,leasehold,partly furnished,6.8885724595653635,2.0,1.0,apartment,352.04,115000.0,0.0030612244897959,249,13,1,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
104,107,12.894209796826232,subang jaya,selangor,3.0,freehold,unfurnished,6.898714534329988,2.0,1.0,apartment,402.02,132666.66666666666,0.003030303030303,249,13,0,2,8,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1
105,108,12.54254845357358,semenyih,selangor,3.0,freehold,partly furnished,6.85751406254539,2.0,2.0,apartment,294.74,93333.33333333331,0.0031578947368421,220,13,0,1,8,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1
106,109,12.506180941677357,johor bahru,johor,3.0,leasehold,partly furnished,6.831953565565855,2.0,2.0,apartment,291.58,90000.0,0.0032397408207343,103,0,1,1,8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
107,110,12.873904582205107,kepong,kuala lumpur,2.0,leasehold,unfurnished,6.898714534329988,2.0,1.0,apartment,393.94,195000.0,0.002020202020202,116,3,1,2,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
108,111,12.301387370778713,bentong,pahang,2.0,freehold,unfurnished,6.659293919683638,2.0,2.0,apartment,282.41,110000.0,0.0025673940949935,43,6,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,112,12.676079399771027,petaling jaya,selangor,3.0,leasehold,partly furnished,6.92461239604856,2.0,1.0,apartment,314.96,106666.66666666669,0.0029527559055118,189,13,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,113,12.206077645517674,ampang,selangor,3.0,leasehold,partly furnished,6.727431724850855,2.0,1.0,apartment,239.81,66666.66666666667,0.0035971223021582,3,13,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,114,13.235693848424024,kuching,sarawak,3.0,leasehold,fully furnished,6.893656354602635,2.0,1.0,apartment,568.53,186666.66666666663,0.0030456852791878,147,12,1,0,8,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
112,115,12.899222326086994,subang jaya,selangor,3.0,freehold,partly furnished,7.020190708311925,2.0,1.0,apartment,357.78,133333.33333333334,0.0026833631484794,249,13,0,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
113,116,12.524530013005734,kepong,selangor,3.0,leasehold,partly furnished,6.952728644624869,2.0,1.0,apartment,263.16,91666.66666666669,0.0028708133971291,116,13,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
114,117,12.506180941677357,kepong,selangor,3.0,leasehold,fully furnished,6.8966943316227125,2.0,1.0,apartment,273.28,90000.0,0.0030364372469635,116,13,1,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
115,118,12.560247968016562,bangi,selangor,3.0,freehold,unfurnished,6.769641976852503,2.0,2.0,apartment,327.59,95000.0,0.0034482758620689,26,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,119,12.765691290604371,ayer itam,penang,3.0,freehold,unfurnished,6.55250788703459,2.0,2.0,apartment,500.0,116666.66666666669,0.0042857142857142,6,7,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
117,120,12.989976472461,jelutong,penang,3.0,leasehold,unfurnished,6.771935555839602,2.0,1.0,apartment,502.29,146000.0,0.003440366972477,97,7,1,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
118,121,12.73080413304066,tebrau,johor,2.0,freehold,fully furnished,6.495265555937008,1.0,1.0,apartment,511.35,169000.0,0.0030257186081694,280,0,0,0,8,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
119,122,13.180634172318978,skudai,johor,4.0,leasehold,unfurnished,7.172424577124845,2.0,3.0,apartment,407.07,132500.0,0.0030721966205837,244,0,1,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
120,123,12.468440756144114,butterworth,penang,3.0,freehold,unfurnished,6.878326468291325,2.0,1.0,apartment,268.04,86666.66666666667,0.0030927835051546,63,7,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,124,12.644330802262578,kepong,kuala lumpur,3.0,leasehold,unfurnished,6.918695219020472,2.0,1.0,apartment,306.93,103333.33333333331,0.0029702970297029,116,3,1,2,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0
122,125,12.873904582205107,ayer itam,penang,3.0,freehold,partly furnished,6.7464121285733745,2.0,1.0,apartment,458.82,130000.0,0.0035294117647058,6,7,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
123,126,12.206077645517674,ulu kelang,selangor,3.0,leasehold,unfurnished,6.591673732008658,2.0,1.0,apartment,274.73,66666.66666666667,0.0041208791208791,292,13,1,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1
124,127,12.031725210748633,bangi,selangor,3.0,leasehold,unfurnished,6.489204931325317,2.0,2.0,apartment,255.71,56000.0,0.0045662100456621,26,13,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,128,12.765691290604371,kepong,kuala lumpur,3.0,freehold,partly furnished,7.046647277848756,2.0,1.0,apartment,304.88,116666.66666666669,0.0026132404181184,116,3,0,1,8,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
126,129,12.793862088206213,kepong,kuala lumpur,3.0,freehold,partly furnished,7.0630481633881725,2.0,1.0,apartment,308.48,120000.0,0.0025706940874035,116,3,0,1,8,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
127,130,12.793862088206213,kepong,kuala lumpur,3.0,freehold,fully furnished,7.0630481633881725,2.0,1.0,apartment,308.48,120000.0,0.0025706940874035,116,3,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,131,12.08954444723597,taman desa,kuala lumpur,2.0,leasehold,unfurnished,6.478509642208569,1.0,2.0,apartment,273.85,89000.0,0.003076923076923,266,3,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,132,13.176853456625999,jelutong,penang,5.0,leasehold,partly furnished,7.3783837129967145,4.0,1.0,apartment,330.0,105600.0,0.003125,97,7,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0
130,133,13.498057700804253,johor bahru,johor,4.0,freehold,fully furnished,7.315218389752975,3.0,1.0,apartment,484.69,182000.0,0.0026631158455392,103,0,0,0,8,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
131,134,12.81584093453868,masai,johor,3.0,freehold,unfurnished,6.955592608396297,2.0,1.0,apartment,351.15,122666.66666666669,0.0028625954198473,159,0,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
132,135,12.81584093453868,tampoi,johor,3.0,leasehold,fully furnished,6.8308742346461795,2.0,2.0,apartment,397.84,122666.66666666669,0.0032432432432432,269,0,1,0,8,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1
133,136,12.409017571151187,bukit jambul,penang,3.0,freehold,partly furnished,6.55250788703459,2.0,1.0,apartment,350.0,81666.66666666667,0.0042857142857142,52,7,0,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
134,137,12.301387370778713,george town,penang,3.0,freehold,unfurnished,6.55250788703459,2.0,2.0,apartment,314.29,73333.33333333333,0.0042857142857142,82,7,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,138,12.742568940017076,bandar sungai long,selangor,3.0,freehold,unfurnished,6.80903930604298,2.0,2.0,apartment,377.9,114000.0,0.0033149171270718,22,13,0,2,8,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
136,140,12.54254845357358,bukit jalil,kuala lumpur,3.0,freehold,partly furnished,6.784457062637643,2.0,1.0,apartment,317.1,93333.33333333331,0.0033975084937712,51,3,0,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,141,13.384729180332174,bentong,pahang,2.0,freehold,fully furnished,6.734591659972948,1.0,1.0,apartment,773.81,325000.0,0.0023809523809523,43,6,0,0,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
138,142,13.384729180332174,masai,johor,4.0,freehold,fully furnished,8.045908742270779,5.0,2.0,apartment,208.33,162500.0,0.0012820512820512,159,0,0,0,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
139,143,12.433212202169729,kajang,selangor,3.0,freehold,unfurnished,6.895682697747868,2.0,1.0,apartment,254.31,83666.66666666667,0.0030395136778115,105,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,144,12.345838935721968,kepong,selangor,3.0,leasehold,unfurnished,6.885509670034818,2.0,1.0,apartment,235.41,76666.66666666667,0.0030706243602865,116,13,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,145,12.54254845357358,klang,selangor,3.0,freehold,unfurnished,6.7464121285733745,2.0,1.0,apartment,329.41,93333.33333333331,0.0035294117647058,123,13,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,146,12.762830066509972,puchong,selangor,3.0,freehold,partly furnished,6.80903930604298,2.0,2.0,apartment,385.64,116333.33333333331,0.0033149171270718,197,13,0,1,8,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
143,147,12.375346955974695,desa petaling,kuala lumpur,3.0,freehold,partly furnished,6.787844982309579,2.0,1.0,apartment,267.37,78962.66666666667,0.0033860045146726,75,3,0,1,8,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
144,148,12.031725210748633,batu berendam,melaka,4.0,freehold,partly furnished,6.803505257608338,2.0,1.0,apartment,186.67,42000.0,0.0044444444444444,31,4,0,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
145,149,12.345838935721968,ampang,selangor,3.0,leasehold,partly furnished,6.634633357861686,2.0,2.0,apartment,302.63,76666.66666666667,0.0039473684210526,3,13,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,150,12.04414765726144,puncak alam,selangor,3.0,leasehold,unfurnished,6.804614520062624,2.0,1.0,apartment,188.79,56700.0,0.0033296337402885,200,13,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,151,13.081543466215237,subang jaya,selangor,3.0,freehold,unfurnished,6.759255270663693,2.0,1.0,apartment,557.49,160000.0,0.0034843205574912,249,13,0,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148,152,12.491255347155265,cheras,selangor,3.0,freehold,partly furnished,6.790097235513905,2.0,1.0,apartment,299.55,88666.66666666667,0.0033783783783783,67,13,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
149,153,12.765691290604371,butterworth,penang,3.0,freehold,unfurnished,7.1316985104669115,2.0,1.0,apartment,280.0,116666.66666666669,0.0024,63,7,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150,154,12.337105293891872,klang,selangor,3.0,freehold,partly furnished,7.0326242610280065,2.0,2.0,apartment,201.41,76000.0,0.0026501766784452,123,13,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
151,155,12.73670383776449,subang jaya,selangor,3.0,freehold,unfurnished,6.7580945044277305,2.0,1.0,apartment,395.35,113333.33333333331,0.0034883720930232,249,13,0,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
152,156,12.75130259456002,kajang,selangor,3.0,freehold,unfurnished,6.90875477931522,2.0,2.0,apartment,345.0,115000.0,0.003,105,13,0,2,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
153,157,12.449022745701502,seri kembangan,selangor,3.0,leasehold,unfurnished,6.767343125265392,2.0,1.0,apartment,293.78,85000.0,0.0034562211981566,232,13,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
154,158,12.637858308703688,klang,selangor,3.0,freehold,unfurnished,7.065613363597717,2.0,1.0,apartment,263.25,102666.66666666669,0.0025641025641025,123,13,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
155,159,12.337105293891872,cheras,selangor,3.0,freehold,unfurnished,7.01571242048723,2.0,2.0,apartment,204.85,76000.0,0.0026954177897574,67,13,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,160,12.524530013005734,ampang,selangor,3.0,leasehold,unfurnished,6.843749949006225,2.0,1.0,apartment,293.49,91666.66666666669,0.0032017075773745,3,13,1,2,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
157,161,12.84529412258351,klang,selangor,3.0,freehold,fully furnished,7.057897937411856,2.0,1.0,apartment,326.44,126333.33333333331,0.0025839793281653,123,13,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
158,162,12.644330802262578,ampang,selangor,3.0,leasehold,unfurnished,6.720220155135295,2.0,1.0,apartment,374.4,103333.33333333331,0.0036231884057971,3,13,1,2,8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
159,163,12.847929163278053,kepong,kuala lumpur,3.0,freehold,partly furnished,7.0630481633881725,2.0,1.0,apartment,325.62,126666.66666666669,0.0025706940874035,116,3,0,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
160,164,12.793862088206213,kepong,kuala lumpur,3.0,freehold,partly furnished,7.0630481633881725,2.0,1.0,apartment,308.48,120000.0,0.0025706940874035,116,3,0,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0
161,165,12.400820837540556,damansara damai,selangor,3.0,freehold,unfurnished,6.7464121285733745,2.0,2.0,apartment,285.88,81000.0,0.0035294117647058,70,13,0,2,8,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
162,166,12.765691290604371,cheras,selangor,3.0,freehold,partly furnished,7.129297548929373,2.0,2.0,apartment,280.67,116666.66666666669,0.0024057738572574,67,13,0,1,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
163,167,12.676079399771027,kl city centre,kuala lumpur,3.0,leasehold,unfurnished,6.8885724595653635,2.0,1.0,apartment,326.53,106666.66666666669,0.0030612244897959,120,3,1,2,8,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
164,168,12.765691290604371,subang jaya,selangor,3.0,freehold,partly furnished,6.7464121285733745,2.0,1.0,apartment,411.76,116666.66666666669,0.0035294117647058,249,13,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
165,169,12.429220196836383,bandar kinrara,selangor,3.0,leasehold,partly furnished,6.704414354964107,2.0,1.0,apartment,306.75,83333.33333333333,0.003680981595092,18,13,1,1,8,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
166,170,12.498745990829315,puchong,selangor,3.0,leasehold,fully furnished,6.883462586413092,2.0,1.0,apartment,274.87,89333.33333333333,0.003076923076923,197,13,1,0,8,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0
167,171,12.468440756144114,puchong,selangor,3.0,leasehold,fully furnished,6.86484777797086,2.0,1.0,apartment,271.68,86666.66666666667,0.0031347962382445,197,13,1,0,8,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0
168,172,12.700771936142122,setapak,kuala lumpur,3.0,leasehold,partly furnished,6.693323668269949,2.0,1.0,apartment,406.95,109333.33333333331,0.0037220843672456,234,3,1,1,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
169,173,12.25486757159303,puchong,selangor,3.0,freehold,unfurnished,6.660575149839686,2.0,2.0,apartment,269.23,70000.0,0.0038461538461538,197,13,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
170,174,12.506180941677357,seri kembangan,selangor,3.0,leasehold,partly furnished,6.741700694652055,2.0,1.0,apartment,319.15,90000.0,0.0035460992907801,232,13,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
171,175,13.091906231773164,kota damansara,selangor,3.0,leasehold,unfurnished,7.048386408721883,2.0,1.0,apartment,421.74,161666.66666666666,0.0026086956521739,127,13,1,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
172,176,12.100717685412471,sikamat,negeri sembilan,3.0,freehold,unfurnished,6.7464121285733745,2.0,2.0,apartment,211.76,60000.0,0.0035294117647058,239,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,177,12.873904582205107,subang jaya,selangor,3.0,freehold,partly furnished,6.760414691083428,2.0,1.0,apartment,452.44,130000.0,0.0034802784222737,249,13,0,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
174,178,13.758941264676379,bandar sungai long,selangor,5.0,freehold,partly furnished,8.021256180143997,4.0,2.0,apartment,310.45,189000.0,0.0016425755584756,22,13,0,1,8,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
175,179,12.691583538230217,kepong,selangor,3.0,freehold,partly furnished,6.855408798609928,2.0,1.0,apartment,342.83,108333.33333333331,0.0031645569620253,116,13,0,1,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
176,180,12.031725210748633,ayer itam,penang,2.0,freehold,partly furnished,6.375024819828097,2.0,2.0,apartment,286.69,84000.0,0.0034129692832764,6,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
177,181,13.036807667689546,subang jaya,selangor,3.0,freehold,unfurnished,6.82001636467413,2.0,1.0,apartment,501.64,153000.0,0.0032786885245901,249,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,182,12.570719231334277,bandar sri damansara,selangor,3.0,freehold,partly furnished,6.734591659972948,2.0,1.0,apartment,342.86,96000.0,0.0035714285714285,20,13,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
179,183,12.855792879125431,subang jaya,selangor,3.0,freehold,partly furnished,6.9167150203536085,2.0,2.0,apartment,379.96,127666.66666666669,0.0029761904761904,249,13,0,1,8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
180,184,12.154784614286667,kepong,kuala lumpur,3.0,freehold,unfurnished,6.478509642208569,2.0,1.0,apartment,292.31,63333.333333333336,0.0046153846153846,116,3,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
181,185,12.013706813470414,bukit baru,melaka,3.0,leasehold,partly furnished,6.8885724595653635,2.0,2.0,apartment,168.37,55000.0,0.0030612244897959,50,4,1,1,8,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
182,186,12.765691290604371,sentul,kuala lumpur,3.0,leasehold,partly furnished,6.915723448631314,2.0,1.0,apartment,347.57,116666.66666666669,0.0029791459781529,223,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,187,12.301387370778713,johor bahru,johor,3.0,freehold,unfurnished,6.7464121285733745,2.0,1.0,apartment,258.82,73333.33333333333,0.0035294117647058,103,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
184,188,13.049794835104816,kajang,selangor,4.0,freehold,partly furnished,7.62608275807238,4.0,3.0,apartment,226.83,116250.0,0.0019512195121951,105,13,0,1,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
185,189,11.982935344196433,shah alam,selangor,3.0,freehold,unfurnished,6.70808408385307,2.0,1.0,apartment,195.6,53333.333333333336,0.0036674816625916,237,13,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,190,12.468440756144114,klang,selangor,3.0,freehold,unfurnished,6.8679744089702925,2.0,1.0,apartment,270.83,86666.66666666667,0.003125,123,13,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
187,191,12.637858308703688,cheras,kuala lumpur,3.0,leasehold,partly furnished,6.621405651764134,2.0,1.0,apartment,410.67,102666.66666666669,0.004,67,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,192,13.176853456625999,george town,penang,3.0,freehold,partly furnished,7.059617628291383,2.0,2.0,apartment,454.0,176000.0,0.0025795356835769,82,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,193,12.479913113434042,tanjung tokong,penang,3.0,freehold,partly furnished,6.484635235635252,2.0,2.0,apartment,402.14,87666.66666666667,0.0045871559633027,277,7,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
190,194,12.54254845357358,seri kembangan,selangor,3.0,freehold,unfurnished,6.7464121285733745,2.0,1.0,apartment,329.41,93333.33333333331,0.0035294117647058,232,13,0,2,8,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
191,195,12.691583538230217,subang jaya,selangor,3.0,freehold,partly furnished,6.61338421837956,2.0,1.0,apartment,437.0,108333.33333333331,0.0040322580645161,249,13,0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
192,196,12.821260987319457,kepong,kuala lumpur,3.0,freehold,partly furnished,7.0630481633881725,2.0,1.0,apartment,317.05,123333.33333333331,0.0025706940874035,116,3,0,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,197,12.793862088206213,kepong,kuala lumpur,3.0,freehold,partly furnished,7.046647277848756,2.0,1.0,apartment,313.59,120000.0,0.0026132404181184,116,3,0,1,8,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
194,198,12.84265212010087,kajang,selangor,3.0,freehold,partly furnished,6.994849985833071,2.0,2.0,apartment,346.79,126000.0,0.0027522935779816,105,13,0,1,8,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1
195,199,13.161586013632684,iskandar puteri (nusajaya),johor,2.0,freehold,fully furnished,6.952728644624869,2.0,1.0,apartment,497.61,260000.0,0.0019138755980861,92,0,0,0,8,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
